username,rating,initial_statement,country,verified,review,usefulness,date,positive
Maxwell T.,5,Money Well Spent,United States,0,"The Noise Cancellaction Is Amazing, A Vry Noisy Band Room Sound Complety Quiet When I Have My Music Playing, The Sound Quality is Amazing As Well, Love The Bass, Money Well Spent.",1,2020-01-10,1
Samuel,5,Does The Case Have Wireless Charging?,United States,0,The Headline Says It All,0,2020-11-09,1
Prawin parajuli,1,Do not bum,United States,0,I have boought Stuff from Amazon Renewed and It was not great This One Has Same For 10 Dollars More You Can Get A New Pair On Sale. Skip This. Suburn This Because There was Issue with the item.,0,2021-08-23,0
Latoya Smith,5,Pro renewed,United States,0,Everything is fine,0,2020-10-30,1
Enthusiastdre,2,"Amazon ""Renewed"" = ""Tape Up A Returned Pair and Toss In A Box""",United States,0,"These are the first two Lines of the Amazon ""Renewed"" Guarantee: 
 -This Pre-Vned Product is not Apple Certified, But Has Been Professionally Inspected, Tested and Clened by Amazon-Qualified Suppliers. 
 -There Will Be not visible cosmettic imperfections When Held at an Arm’s Length. 
 The Product I Received is scratched, Covered in Hair, and discolored. Gross.",1,2021-06-30,0
Karan Sareen,1,Worsst Battery Life,United States,0,This was my work experience with Amazon's Renewed Purchase. The Airpods We're Tagged to Sub Subsone Else and Have Not Been Reset and The Battery Just Stays For ~ 1-2 Hours.,0,2021-08-22,0
Joseph L,2,Poor Condition and Even Missing Altogether,United States,0,Careful with Calling these Renewed. Mat Came Really Banged Up and Two Boxes Arrived Emty.,1,2021-07-28,0
SpongeMob,1,"3rd Pair of New Airpods, Not Just Tohe ""Renewed"" Uones - And They All Died",United States,0,"PLEASE RE-READ That Headline. Yes, I have boought 3 New Pairs of Airpod Pro's - and All 3 Have Had One of the Airpod Pros Stop Charging at Sum Point. These are absolute Garbage and I Have Everything Apple. I'M Typing This on My Macbook Pro, While Wearing My Apple Watch, With My iPhone In My Pocket. This is by Far the Worsst Product Apple has Ever Put Out. If i might add - This has also Happened to me with the beats pro's. Bluetooth and Apple is not read for prime time. Avoid these at all costs.",1,2020-06-08,0
Sydney Ballard,1,Defective ... Static in Left Ear Won’t Go Away,United States,0,"Bought these certified used in “Excellent” condition from the Amazon Warehouse. The Condition Labeling Obviously has no quality control, Because The Left Earbud Does Not Even Work; All You Hear is Static. Bought with a Prime Day Deal and The When I tried to get a new put, they had run out. Customer Service Was Horrible and Never Compensated for The Mistake That Was Entirely Amazon’s For Letting This Product Get Sold Under The Condition Label of ""Excellents.""",0,2021-06-23,0
AK,1,EAR WAX ON AIRPODS,United States,0,"I was excited to get my first airpods but when i opened it i immedialy noticed that it was obviously used, and seemed like it was barely cleaned. It Still Had Ear Wax Stuck on The Current Airpods and Inside The Charging Dock. Usually When I Buy Refurbished items they still seem new and clean. This is disgusting and i will be return the item.",0,2021-06-24,0
Lindsay B,2,Not Worth It.,United States,0,"They are too fragile. They Break on their Own, The Noise Cancelling Stops Working Right. Those Mic Grilles Get Clogged Up. They're Overall Just Garbage Headphones. Cool Tech, but not practical.",0,2020-06-07,0
Nag,1,"Received Empty Box with Just Charger and Extra Buds, No Airpods Pro",United States,0,"Received Empty Box with Just Charger and Extra Buds, No Airpods Pro. 
 The Box Came Opened, do not point or Anything. I though that was Being's Being a Renewed Product But Was Shocked to see its empty inside",0,2021-06-23,0
Kimberly Jefferson,1,One Headphone,United States,0,I GOT this deal on before headphones from fat kid deals on twitter and i literally just opened the box and it only came with one headphone just my luck i guess smh,0,2021-06-22,0
Michael Molina,1,Fake Airpods,United States,0,Literally Got Sub Flimsy Plastic Earbuds. Don’t get tohe,0,2021-07-07,0
Brittney torres,1,"Don’t Buy, They Didn’t Connect to My Phone!",United States,0,Bought these After Reading All Reviews Thinking I Wouled Get A Good Pair But No! They Don’t Connect & You Can Hear Static Through the Headphones.,0,2021-02-19,0
Andrew Young,1,You can buy before counterfeits from China for $ 50,United States,0,"Read the reviews. You Can Buy Counterfeits From China for $ 50 and They Look a Lot Like Real Ones, Even With The Same Packaging. You Can Tell Fakes Because Noise Cancel and Pass-Through Do Not Work. 
 They are a dated set of Wireless Headphones, but they are not worth $ 50 to $ 100 more than retail for genuine airpods.",0,2020-02-10,0
Hunter Ray Parrish,1,"Fake, Dont Buy",United States,0,"I Did Not Buy Best Butone’s Saying Tohese Are Fake (and obviously they are, They’r Refurbished and More Expensive than New You) and Just Waceted to Bring More Attention to That.",1,2020-02-21,0
iReview,1,Scam Counterfeit Price Gouging,United States,0,"These are Counterfeit Earbuds, All have the Same Serial. Do not fall for This Scam.",2,2020-02-06,0
Zachary Mann,1,Fake,United States,0,These are Fake You Can Tell From The Stock Photo.,0,2020-10-10,0
Gregg,1,Pricing,United States,0,Wrong Price MF,1,2020-03-04,0
Isaac,1,Don’t Waste Your Money.,United States,0,Don’t Buy these. Way overpriced and used.,0,2020-02-14,0
Husam,1,Be careful,United States,0,More Expensive Than The New One 😂😂😂😂,0,2020-02-03,0
Vaikunta Jayanthi,1,Scrappp Price !!,United States,0,Garbage Price by The Seller! Scrap !!!,0,2020-01-29,0
Tyler Wilson,1,"$ 100 More and Refurbished, Yeah Pass On That",United States,0,Headline Says It All,505,2019-12-17,0
Y.Reid,5,Can’t Believes Tose Weren’t Brand New,United States,1,"Really Glad I Got Tohe, My Favourite Thing About Airpods Is How Quickly It Takes To get from not listening to music to listening to music. You are spectific model i couldn’t Tell before were refurbished to be honest! They are clean and work perfectly and i have yet to kill the battery. I love it. I Think I Expected Bit More From The Noise Cancelling Though Butis Is My First Ever Noise Canceling Device and I Think I May Need to Try A Different Tip Fit in My Left Ear versus my right. Or maybe A Comple Foam Tip for a Different Fit. As I summed the fit is a bit loser than the original Airpods We’re. But don’t get me wrong i used these on a planet and it was a lot of better experience than the airpods one",0,2021-06-07,1
miranda,5,Almost Brand New!,United States,1,"I Absolutely Love these. Not only are They Amazing Works of Art, They are a part of my Everyday Life, and for Good Reasons. 
 If you’re skeptical about ordering these “renewed” airpod pros, don’t be! I Ordered Tohese and Got Them delivered The Same Day! Vry Well Package, and Came with All of the Accessors That Would Come in A Sealed Box. Vary Minimal Scratches, Can’t Even Tell Really. And they were Vary Clean, Almost Brand New! Definitely Worth It. That’s My Two Cels.",0,2021-11-01,1
Blivits,5,Almost Too Comforable,United States,1,TOOK A CHANCE ON SOME REFURBISHED AIRPODS. So Far They have lIVED UP to my Expectations as an Apple Product. They have been easy to use and the connect quickly no Matter What Implement i Use. The Only Thing I Don't Like About Them is i forget that they are in my ears .. Lol Surely not A FAULT they have nearly Gone Swimming with me a coupling of Times .. If you have needed real airpods in your ears in your ears in your ears You are in for a treat .. Enjoy,0,2021-04-26,1
Wanda M,5,Ace good as new,United States,1,I was not really Thinking I Wanned Renewed But I Saved 120 Dollars Getting these and they don’t disappoint so far. They Arrived in a New Looking Box and Was Well Equipped with A Cord and Ear Ends to Change Out Tips. I Didn’t Like I Could Not getting extended Warranty Options for Them Them.,0,2022-04-09,1
iris,5,Wonderful Shape and Product!,United States,1,"I was a little skeptical with the refurbished product But it works amazingly, it's a real Apple Product repcacked in the original box, Although there was an odd charging cable with it, it wasn't a normal usb- usb-c lightning cable that must must Apple charging cords are butheless if you use Apple Products You're Sout to have one of before anyways if you don´t have to Wireless Charger! All Features Work Perfectly, Paid $ 30 Less for The Same Product Just Not Brand New! I WOUD HIGHLY RECOMMEND THIS PRODUCT FROM this SELLER!",0,2021-09-20,1
Donkeykiller,1,Stay Away!,United States,1,Item not as described. EAR BUD CASE HAD NO SERIAL NUMBER ONHEM. The Ear Buds Sounded Horrible and Marks On Them. I took Them to Apple Store and They Stated They Were Not Oem.,1,2021-10-07,0
Melinda Koger,5,Love these,United States,1,"these are so good. Noise cancellation is no Joke Lol, When are in u cant hear anything. Came Perfect and On Time. Not Damaged and Vary Long Battery Life",0,2022-01-20,1
Liliya Morozov,5,Love these!,United States,1,"New Packaged, Great Quality, Comforable to Wear. Love using One for Music, and Still Being Uble to Work and Hear.",0,2022-07-03,1
Foren6,5,Good Sound Quality,United States,1,The Sound is Vice Nice Including Bass Quality. Battery Lasts Around 3-4 Hours in Constant Use. I’m enjoying Them over others i’ve boought in the past.,0,2021-12-14,1
Reddoglover,5,Printed,United States,1,They do What they say and since I ’ve Only Had Them One Week they are great. Hopefully Many Years of Service from Them.,0,2022-05-02,1
Michelle Ellis,5,Like New Airpod Pros,United States,1,"These Earphones Work as Well As a Brand New Pair. NOW SIGNS OF USE, PERFECT CONDITION.",0,2022-05-21,1
Daryl Brown,5,Surprisingly Good Buy. Vary Happy with Purchase,United States,1,All Around Good Buy. Comfortable Fit Great Sound Vray Happy. Would to anyone looking for a a similar product,1,2021-11-10,1
Arianna Shaffer,5,comfy,United States,1,These are see comfy and the noise cancellation is amazing,0,2022-04-27,1
Lil Gummy,5,Satisfied,United States,1,Used my personal. I like the fact that they stay in my Ear Much Better Than The Air Pods Ear Buds.,0,2021-12-05,1
Alden Murphy,5,So much better than Airpods,United States,1,The Normal Airpods Hurt my Ears But before airpod pros are so many for me to look. I can have them in my Ears All Day with no Pain! Love they are very much and have boought subs present for my sons.,0,2021-11-17,1
Andres Franco,5,Excellent,United States,1,"2 weeks were delayed to arrive in Colombia. 
 The sound is excellent, cancellation of Optima noise, one recognized my iPhone 11. 
 Despite being reconditioned, they work very well after 6 months of use, approximately 3 days each week.",0,2022-04-26,1
carlos quijano,5,Excellent,United States,1,Good purchase,1,2022-03-31,1
peter russo,4,Great,United States,1,Not disappointed. Worth the Money. Good Purchase.,0,2021-10-28,1
Salvador conde,5,It is very good,United States,1,The noise canceler is impressive,0,2022-06-04,1
Livia Montanez,5,love love love,United States,1,"Great Price, Great Quality, Fast Delivery. The Noise Cancellation is my favorite. Super Happy!",0,2021-09-27,1
Saralee2005,5,Amazing,United States,1,These earbuds are Way Better Than I Thought. My are is so happy with before and they look like they have needed used at all.,0,2021-12-03,1
Danilo W. Ocampo,5,Airpod of my most favorites,United States,1,"Very good, they come in excellent condition, very good sound quality and the battery has a better duration than the previous models, it has the detail that they feel very light in the ear and it is because of the sponge but once you get used to it feels good",0,2021-06-04,1
Isabell Peppers,5,I Wished they had Smaller Ear Buds My Ears Are To Small But They Fit My Boyfriend’s Just Fine,United States,1,I Like The Battery Life on Them It’s Long Lasting Also I Wouled Purger Them To Come Will Smaller Ear Buds They have small but i need ss,0,2021-10-28,1
Kea,4,"Only 1 ISSUE, But Overall Fine.",United States,1,"The Airpods Itself Works Pretty Fine, But They Were a Little Dirty and I had to clean them. I Understand They’re Bought Renewed, But i Expectated Them to Have Been Cleaned, At The Vary Least.",0,2021-09-20,1
R,5,Noise Canceling,United States,1,You have to trym to understand. Would Definely recommend :),0,2021-11-27,1
Nicole Reich,5,Great Product,United States,1,GOTSES BACOUSE MY HUSBAND HAD A PAIR AND MINE WERE NOT PRO. LIKEDSS SO MANY BETTER THAN THE ORIGINALS.,0,2021-11-11,1
Tessa,5,Excellent,United States,1,"Car, running.",0,2021-11-15,1
julia aponte,5,Great Product,United States,1,They Sound and Work Great. Would Never Know That they were refresh/Previous Owned,0,2021-09-13,1
Frank S,5,Great Deal!,United States,1,Works and looks Like New.,0,2021-10-29,1
Jack Kanzenbach,4,Bro Serious?,United States,1,"Submit Makes Me Question If these were genuinely Refurbished. Maybe Remaving The Earwax in the Silicon Tip Can Be in Order Next Time? Oher Than That, You Are Buying A USED SET OF AIRPOD PROS.",0,2021-09-11,1
hilda,5,Price Was Reasonable Cammed and Great Quality!,United States,1,Love The Air Pods Great Quality Sound Proof,0,2021-09-25,1
Amazon Customer,1,The Left Ear Bud Didn’t Work,United States,1,The Left Ear Bud Didn’t Works But They Did Take It Back and Give Me A Prompt Refund.,0,2021-12-17,0
Maria,5,So agree and a Clear Sound!,United States,1,Love The Earbuds! Easy to use ad the sound is great!,0,2021-07-08,1
Latoya Smith,5,Love it,United States,1,Great Quality,0,2021-10-03,1
MARIO,5,Best noise canceling i’ve experienced so far,United States,1,Sounds Good and Spatial Audio Is Great. Could Have More Bass Though,0,2021-09-22,1
Jordan sparse,5,Great Sound,United States,1,"I Ordered these as a Birthday Gift! 
 They came in great condition, Packed Well, Secure! 
 Brand New Out of the Box! Vary Happy with the Purchase",0,2022-06-20,1
Patrick Mach,5,EXCEPTIONAL QUALITY HEADPHONES AT A Reduced Price,United States,1,Nice to get before Refurbished Headphones at A Discount.,0,2021-09-14,1
Uriel81,5,They are good quality but they are still linked with another apple accounts,United States,1,This Apple Airpods are Still Link with Another Account and It’s Annoying. Keeps Telling Me That The Owner Still Can See Location for This Products,0,2022-04-22,1
Justin Hammonds,3,Ok for Price,United States,1,"Had a Few Places where it looks like White Paint Was Applied. Other than that, sems to work ok",0,2021-07-05,0
MacKenzie Browning,1,"""Renewed"" must be a new name for tried to clean.",United States,1,I paid 158 $ for before airpods. The Whole outside of the case was scratched all to Hell and One of the Airpods Has Dust/Lint On One of The Side Speakers.,0,2022-03-08,0
Stephanie,5,Perfect!,United States,1,They are like new.,0,2022-03-21,1
Amazon Customer,5,Great Deal Great Price & Great Warranty!,United States,1,"Great Sound, Lite Feel and Price Was Worth It Too!",0,2021-10-09,1
mamadou Diallo,5,Thanks,United States,1,Thanks,0,2021-09-11,1
