username,rating,initial_statement,country,verified,review,usefulness,date,positive
S&AMrrss,1,Product was not renewed,United States,1,Product was not properly fixed. The left ear bud had a constant ringing noise. Charging cord was a dirty old cord for another Apple device. Definitely will return the product,0,2021-03-15,0
Samantha,5,Love,United States,1,Love,0,2022-12-08,1
Debrah,5,AirPods pro,United States,1,They work great for the price they came on time and I love them,0,2022-06-12,1
Brittany Berg,1,Didn’t work!,United States,1,Left did not work.,0,2021-04-16,0
minjunung,4,The delivery was successful.,United States,1,"But box is contaminated.
But it's okay to use it because it doesn't interfere.",0,2021-02-28,1
Long,5,battery life issue,United States,1,Battery life is a bit less than advertisement. Only 4hr instead 5 hr of non-stop music listening.,0,2021-10-30,1
Bryce Turner,5,The AirPods look and work my only complaint is that the case has a few scratches on it,United States,1,The AirPods work and work great your only complaint is that there’s a few scratches on the case I was in that they charge quick and the sound quality is amazing. Five stars definitely recommend buying.,0,2022-11-25,1
Tran,5,Happy,United States,1,Sounds great,0,2022-10-01,1
Alberto Vejar Díaz,5,Confiable,United States,1,Llega muy rápido y excelente,0,2021-11-30,1
Richard Camacho,1,Do not buy Products from Chubbiestech or anything Refurbished,United States,1,Chubbiestech Claims that the test and clean every product before selling it . When I receive these AirPod pros they look dirty and on top of that the left one didn’t even work at all . On top of that I had to contact Amazon to finally get me a refund from them . Stay away from Chubbiestech,3,2021-04-21,0
kev,5,"do yourself a favor, get them renewed",United States,1,"Highly recommend these, save yourself a little bit of money and get them renewed. Everything works perfectly, incredible features, no problems pairing, arrived in perfect condition. no complaints!",1,2022-06-25,1
Christian Kievit,1,Returned,United States,1,They did not work correctly. 🥲,0,2023-01-16,0
Bresly,5,Amazing,United States,1,Amazing. I had these but lost them and didn’t have enough money to buy them new but these work literally the same as the new ones. You just have to change the name of them on your phone when you get them and they’re good as new.,0,2021-01-30,1
Alvaro Sole Gutiérrez,5,Great purchase!,United States,1,"AirPods came in the box with everything in it, so far so good, like new! Highly recommended",0,2022-09-29,1
Amazon Customer,5,Clear,United States,1,Luck Luke new,0,2021-05-28,1
sher,1,“Renewed” did not work,United States,1,I ordered renewed AirPods for a Christmas gift and unfortunately that did not work. One of the AirPods made such a Los noice that you could not hear out of it. Looks like it was never fixed before it was sold to me. So disappointed!,0,2021-12-27,0
margaret donovan,1,yikes…,United States,1,the mix of the right airpod doesn’t work. i’ve sent it in to apple twice now and i’m so irritated 😭,1,2021-04-28,0
Julie C,5,Love these!,United States,1,Great product!,0,2021-04-29,1
Joy E Perry,4,Good but…,United States,1,"Came still registered to someone else…. Also doesn’t work well with Amazon Fire TV. The volume is very low, even when turned ALL THE WAY UP. Wish I had just purchased new for a few dollars more!",5,2023-01-12,1
tony sepe,4,95% worth it,United States,1,"Simply put: the devices have some connectivity issues (similar to pair android devices with Android phones). It’s annoying, but tolerable.",0,2021-11-25,1
Roberto Jaime,5,Es muy bueno I me da gusto en poder contar con uno de estos productos,United States,1,Está es un producto muy bueno I me siento feliz que el producto vino en buenas con disisiones y funcionamiento muy vien lo recomiendo a todos,0,2020-09-05,1
Tessa M.,4,Almost Perfect!,United States,1,"I bought these refurbished Airpod Pros from the seller ""Certified Pre-Owned Computers"". I highly suggest you check the reviews for the seller you buy refurbished products from!! The Airpods Pros I purchased from this seller came in the original Apple box, with the Airpods case, Airpod Pros, lightning charging cable and the extra ear tips along with the Apple paperwork with no Apple stickers. I immediately checked to see if the serial numbers on the box and on the inside of the Airpods case matched up, and went to the Apple website to check if the serial number was actually authentic Apple Airpods. Good news: they ARE REAL Apple Airpod Pros! (There are A LOT of fake Airpods out there, so be careful!) The condition of the Airpod Pros and case were clean and almost like new. There is a very small tiny scratch on the side of the Airpods case, but it's very hard to see and basically unnoticeable. Other than that small blemish, the Airpods themselves work perfectly. All the batteries charge fully, and seem to last as long as they should. The firmware is up-to-date. The only downside to my purchase was that my package did not contain the SMALL Apple ear tips; instead I got 2 pairs of large ear tips and one pair of medium sized ear tips. Very unfortunate, but the medium work decent enough for me. Overall, besides the missing small ear tips, I'm very satisfied with the sound and function of my like-new Airpods Pros!",8,2021-01-04,1
Melissa Harris,1,Don’t buy from this company,United States,1,They sent me a pair of earbuds that didn’t even work at all. The sound was horrible with so much feedback. They wouldn’t even connect to my iPhone. When they did manage to connect it would only be for a few minutes. The case wouldn’t even pair. I bought another pair of “renewed” earbuds from a different seller and they came packaged beautifully with a charger included. These came in a ziploc bag with no charger. When I contacted them to have these things replaced they told me to go to the Apple store. So I did. Now the Apple store has had these earbuds for the past 2 weeks and they are still “diagnosing” them because when I was in store they failed every diagnostic test they ran so they had to send them off. Bought them almost a month ago and I still don’t have my earbuds just because this seller sold me a garbage product and then refused to just exchange them for a pair that works.,0,2021-06-26,0
MrsKKent,5,Just like new,United States,1,"They work as if they’re brand new, came very clean & has strong noise cancellation too! At first I was a big nervous after buying but they’re perfect & I saved a good amount of money",0,2022-09-27,1
Natural Nour,5,For who’s looking for a case,United States,1,This is the perfect and durable case for it! https://amzn.to/3HHREK4,0,2022-12-15,1
Tim Russo,5,Overall Great,United States,1,"works just fine. audio is grate at, options are great, very clean when i got them nice and smooth and mostly charged just need to charge a few minutes to get to 100.",0,2021-07-03,1
Evan,3,The right bud buzzed when on ANC and transparency mode,United States,1,Product was defected,0,2023-01-03,0
Brian Gray,5,Thank you!,United States,1,All is well thank you!!,0,2022-02-06,1
Jayden,5,Great,United States,1,Had them for about a week now and I got a perfect one it seems because I’ve had no problems with them and saved me money. All the issues that have been stated can happen dont get me wrong but mine were and have been fine,0,2021-08-31,1
Jeyla,3,AirPods Pro,United States,1,Left and right AirPods keeps getting disconnected,0,2021-02-19,0
Cody james,5,Airpod pros must buy,United States,1,I bought the refurbished ones they look brand spanking new its incredible haven't used them yet but oh man I can't wait! A+++,0,2023-02-19,1
Ski,1,My review on this product,United States,1,The box came dirty and damaged but on the inside of the box there is every thing that is supposed to be in there and the AirPods them self sound very great there is no audio cut outs or and problems connecting the case and AirPods came clean and they looked just like new I highly recommend you to buy these if you plan on it. :),1,2023-01-01,0
Bella molina,5,Get these!!,United States,1,best headphones ever!!,0,2021-12-14,1
Martin Garcia,5,Worked after getting a replacement,United States,1,"Update:
I decided to get a replacement and I sent back the faulty ones. They work great.
Old review:
I waited for a couple days to use a faulty product. That’s quite frustrating.
They’re clean and actually shiny. Yay.
Left AirPod charges whenever it wants to, but both AirPods won’t charge unless the case is being actively charged regardless of case percentage.
Case is faulty and opens and closes properly every other time.
Bluetooth has trouble connecting to iPhone in the sense that it connects yet doesn’t show up anywhere — nowhere to be seen in batteries widget nor connected devices after the >initial connection<, yet shows up as connected in Bluetooth settings. It doesn’t play the audio on AirPods, it actually has trouble connecting and makes your audio apps lag for some ungodly reason.
They show up on airplay but won’t connect.
Battery isn’t that great either, only lasts you 2-3 hours (mainly because it doesn’t even charge all the way without disconnecting.)
They sound “ok”.
They’ve been delivered for 4 hours and never worked properly.",2,2021-05-30,1
